SITE_NAME,SUB_SITE,DATE_OBS,TIME_OBS,C_ADDED,N_ADDED,PEAT_DEPTH,PEAT_TEMP,DISS_CH4_CONC,DISS_CO2_CONC,POREWATER_PH,SITE_COMMENTS,CRTFCN_CODE,REVISION_DATE
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,0,50,,190.34,3252.0,6.55,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,0,100,,185.02,3222.0,6.56,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,0,200,,237.04,3538.0,6.37,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,0,400,,377.93,3523.0,6.33,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,0,,7.9,967.0,6.64,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,0,500,,293.17,3396.0,6.22,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,100,,160.04,3235.0,6.62,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,50,,129.2,2893.0,6.64,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,0,,6.61,1059.0,6.8,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,500,,106.27,2108.0,6.46,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,400,,182.66,2955.0,6.17,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,300,,339.69,3453.0,6.24,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,200,,366.33,3543.0,6.42,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,100,,165.17,3191.0,6.46,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,200,,456.46,3442.0,6.25,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,100,,130.28,3463.0,6.63,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,50,,153.12,3229.0,6.59,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,0,,5.63,1090.0,6.85,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,500,,246.41,3190.0,6.16,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,400,,126.99,3287.0,6.06,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,300,,262.28,3264.0,6.24,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,0,200,,187.01,3419.0,6.56,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,500,,262.85,3508.0,6.14,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,400,,246.34,3071.0,5.96,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,0,6,300,,343.25,3298.0,6.06,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,6,50,,167.23,3001.0,6.4,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',20-JUL-1994,1200,300,0,300,,329.48,3363.0,6.17,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,0,,56.05,2269.0,6.59,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,300,,203.95,2949.0,6.25,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,500,,7.99,1546.0,6.65,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,400,,81.97,2013.0,6.24,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,200,,273.87,3479.0,6.55,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,50,,115.69,2800.0,6.67,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1103,300,6,100,,96.18,2577.0,6.57,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,0,,4.59,972.0,6.56,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,100,,12.64,651.0,6.54,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,300,,97.54,2324.0,6.17,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,500,,153.44,2821.0,6.23,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,400,,122.2,2926.0,5.92,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,200,,16.55,563.0,6.42,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1105,0,0,50,,22.11,1640.0,6.58,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,0,,45.27,3213.0,6.52,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,50,17.5,43.28,2972.0,6.58,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,100,,74.52,3076.0,6.6,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,200,,244.25,3154.0,6.34,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,300,,165.15,2925.0,6.14,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,400,,139.76,3002.0,6.06,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1208,0,6,500,,130.05,2978.0,6.19,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,0,,.2,2516.0,6.78,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,100,,61.17,2265.0,6.55,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,300,,45.76,2417.0,6.31,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,200,,60.53,2703.0,6.48,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,500,,33.49,2713.0,6.41,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,400,,43.01,1994.0,6.31,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',28-JUL-1994,1209,300,0,50,,36.48,2821.0,6.49,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1013,300,6,0,,109.89,3440.0,6.65,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1013,300,6,50,17.6,146.79,3134.0,6.48,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1013,300,6,100,,142.14,3440.0,6.63,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1013,300,6,300,,230.31,2961.0,6.18,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1013,300,6,400,,130.97,2887.0,6.17,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1013,300,6,200,,332.85,3363.0,6.53,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,0,,97.55,3000.0,6.56,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,100,,158.71,3166.0,6.6,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,200,,188.25,3052.0,6.4,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,50,15.8,140.19,3004.0,6.49,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,300,,398.96,3244.0,6.12,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,500,,259.63,2865.0,6.06,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1015,0,0,400,,206.31,3105.0,5.89,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,0,,101.96,2988.0,6.57,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,500,,309.55,3421.0,6.17,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,400,,267.38,3151.0,6.12,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,300,,302.58,3201.0,6.07,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,50,16.6,137.46,3040.0,6.5,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,200,16.2,374.43,3065.0,6.22,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1146,0,6,100,16.6,151.85,2820.0,6.44,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,0,,145.05,3925.0,6.7,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,50,16.3,217.33,3729.0,6.6,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,100,,198.72,3474.0,6.56,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,200,,342.38,3996.0,6.44,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,300,,374.38,3467.0,6.12,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,400,,279.1,3475.0,6.28,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-AUG-1994,1148,300,0,500,,207.07,3637.0,6.32,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1021,300,6,0,,128.13,3948.0,6.71,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1021,300,6,50,15.6,157.53,4090.0,6.7,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1021,300,6,100,,171.77,3939.0,6.65,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1021,300,6,300,,243.77,3306.0,6.35,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1021,300,6,400,,170.1,3152.0,6.38,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1021,300,6,200,,389.62,3945.0,6.6,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,0,,116.22,3351.0,6.65,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,100,,179.72,4048.0,6.72,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,200,,254.98,4315.0,6.66,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,50,16.1,144.61,3740.0,6.68,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,300,,513.94,3527.0,6.36,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,500,,358.79,3206.0,6.35,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1023,0,0,400,,268.66,3272.0,6.14,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,0,,93.8,4078.0,6.76,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,500,,270.82,3664.0,6.44,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,400,12.3,300.7,3435.0,6.32,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,300,13.0,281.79,3660.0,6.37,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,50,15.6,141.51,4205.0,6.67,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,200,14.0,331.8,3974.0,6.47,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1146,0,6,100,15.1,126.93,4394.0,6.73,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,0,,80.68,3899.0,6.77,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,50,15.2,157.8,4329.0,6.7,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,100,14.6,150.06,4788.0,6.74,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,200,14.4,416.0,3842.0,6.5,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,400,,171.64,2994.0,6.38,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,500,,213.07,3122.0,6.31,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',16-AUG-1994,1148,300,0,300,,270.18,3562.0,6.41,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1051,300,6,0,,146.88,,6.54,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1051,300,6,200,11.6,49.02,,6.58,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1051,300,6,300,11.7,31.45,,6.35,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1051,300,6,400,,23.79,,6.42,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1051,300,6,100,,254.33,,6.67,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1051,300,6,50,10.6,230.33,,6.69,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,0,,124.03,4071.0,6.73,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,500,,415.46,3547.0,6.44,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,100,,224.97,4663.0,6.77,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,200,11.7,291.22,4662.0,6.63,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,400,,321.14,3497.0,6.23,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,300,,870.4,4037.0,6.41,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1053,0,0,50,10.9,142.81,4703.0,6.8,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,0,,102.98,4244.0,6.77,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,500,11.1,530.62,4215.0,6.37,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,400,11.7,372.58,3902.0,6.33,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,100,11.1,149.73,4728.0,6.75,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,200,11.9,611.72,4580.0,6.49,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,300,11.9,538.59,4158.0,6.34,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1146,0,6,50,10.6,151.8,4379.0,6.77,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,0,,119.98,4328.0,6.72,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,50,11.1,193.28,4978.0,6.8,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,100,11.7,250.16,4949.0,6.72,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,200,12.0,381.91,4386.0,6.5,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,300,11.8,503.27,3905.0,6.37,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,400,11.3,710.64,3805.0,6.48,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',30-AUG-1994,1148,300,0,500,10.7,369.29,3907.0,6.44,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1006,300,6,0,,40.7,2995.0,6.74,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1006,300,6,300,10.9,125.75,3196.0,6.33,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1006,300,6,200,11.1,169.34,4205.0,6.64,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1006,300,6,100,11.2,127.95,3886.0,6.56,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1006,300,6,50,11.0,103.76,3771.0,6.57,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1006,300,6,400,,119.74,3016.0,6.36,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,0,,53.58,2981.0,6.63,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,200,,239.41,3837.0,6.5,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,300,,391.56,3375.0,6.22,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,500,,380.88,3064.0,6.21,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,400,,349.95,3065.0,6.12,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,50,13.2,99.86,3294.0,6.57,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1008,0,0,100,11.5,155.66,3435.0,6.57,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,0,,42.08,2884.0,6.67,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,200,10.7,334.01,3764.0,6.32,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,300,10.9,259.97,3418.0,6.24,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,400,10.6,282.22,3290.0,6.21,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,500,10.5,330.23,3403.0,6.22,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,100,10.6,87.61,3716.0,6.68,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1055,0,6,50,10.6,114.74,3476.0,6.54,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1057,300,0,0,,37.09,2538.0,6.59,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1057,300,0,50,10.5,106.86,2889.0,6.52,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON08',05-SEP-1994,1057,300,0,100,10.5,59.54,3006.0,6.57,'Hollow: South of Tower, along transect B','CPI',09-SEP-1998
